archive,case_name,placement_method,seed,placements_member,board_id,support_policy,min_support_count,min_support_ratio,min_area_normalized_support,adjacency_support_weight,method,topology_candidate_pool_size,beam_width,beam_candidate_pool_size,beam_max_expansions_per_node,beam_max_layer_expansions,beam_diversity_bucket_limit,beam_min_expansions_per_parent,beam_unstable_min_expansions_per_parent,beam_unstable_layer_expansion_multiplier,beam_unstable_layer_expansion_bonus,runtime_ms,rectangle_count,rectangle_count_bin,candidate_unit_count,selected_unit_count,action_count,air_move_distance,cutting_length,pierce_count,lift_count,collision_penalty,boundary_penalty,stability_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,hard_penalty
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_main_pub_all_1seed_300s__ngcut9,baseline_greedy,seed_1000,paper_extended_suite_20260321/exp_main_pub_all_1seed_300s/exp_main_pub_all_1seed_300s__ngcut9/baseline_greedy/seed_1000/placements.csv,1,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,4.34941600000005,4,000_020,20,13,19,50.93541739055847,117.0,7,7,0.0,0.0,0.0,0,0.0,0,0.0,50.93541739055847,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_main_pub_all_1seed_300s__ngcut9,baseline_greedy,seed_1000,paper_extended_suite_20260321/exp_main_pub_all_1seed_300s/exp_main_pub_all_1seed_300s__ngcut9/baseline_greedy/seed_1000/placements.csv,1,all_edges,1,0.75,0.0,1.0,process_aware_beam,,8,24,48,56,1,0,2,1.0,0,25.719625000000022,4,000_020,20,13,17,24.950844619618657,117.0,5,5,0.0,0.0,0.0,0,0.0,0,0.0,24.950844619618657,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,1,all_edges,1,0.75,0.0,1.0,greedy,,,,,,,,,,,3.051499999999985,17,000_020,109,46,66,4018.7101434127044,15766.0,20,21,0.0,0.0,5.0,1,803.7617806290617,0,0.0,4268.710143412704,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,1,all_edges,1,0.75,0.0,1.0,path_distance_local_search,,,,,,,,,,,157.68491699999998,17,000_020,109,46,66,4018.7101434127044,15766.0,20,21,0.0,0.0,5.0,1,803.7617806290617,0,0.0,4268.710143412704,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,1,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,122.78958299999998,17,000_020,109,46,86,9575.644792525869,15766.0,27,28,0.0,0.0,0.0,2,2233.267512374868,15,852.0,10075.644792525869,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,1,all_edges,1,0.75,0.0,1.0,process_aware_beam,,8,24,48,56,1,0,2,1.0,0,347.185916,17,000_020,109,46,79,9245.048167727673,15766.0,24,25,0.0,0.0,0.0,1,1251.5215739251162,10,909.5,9495.048167727673,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,150,all_edges,1,0.75,0.0,1.0,greedy,,,,,,,,,,,4.151707999999976,16,000_020,100,43,67,4836.44110765516,16737.0,18,18,0.0,0.0,5.0,2,1323.9152092568097,8,858.5,5336.44110765516,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,150,all_edges,1,0.75,0.0,1.0,path_distance_local_search,,,,,,,,,,,156.877959,16,000_020,100,43,67,4836.44110765516,16737.0,18,18,0.0,0.0,5.0,2,1323.9152092568097,8,858.5,5336.44110765516,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,150,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,117.40875000000005,16,000_020,100,43,82,6837.295103525478,16737.0,25,25,0.0,0.0,0.0,0,0.0,17,1271.5,6837.295103525478,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,150,all_edges,1,0.75,0.0,1.0,process_aware_beam,,8,24,48,56,1,0,2,1.0,0,529.9345000000002,16,000_020,100,43,74,8122.242538356198,16737.0,24,24,0.0,0.0,0.0,2,2725.425965532947,10,562.5,8622.242538356199,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,152,all_edges,1,0.75,0.0,1.0,greedy,,,,,,,,,,,4.470749999999857,16,000_020,104,42,70,3812.436108205027,17466.5,21,21,0.0,0.0,2.0,1,663.322696732141,9,505.5,4062.436108205027,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,152,all_edges,1,0.75,0.0,1.0,path_distance_local_search,,,,,,,,,,,163.97279099999994,16,000_020,104,42,70,3812.436108205027,17466.5,21,21,0.0,0.0,2.0,1,663.322696732141,9,505.5,4062.436108205027,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,152,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,122.81954199999979,16,000_020,104,42,77,7478.3515273464,17466.5,21,22,0.0,0.0,0.0,0,0.0,16,884.0,7478.3515273464,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_robust_ind_5seed_1200s__data6,baseline_sa,seed_1004,paper_extended_suite_20260321/exp_robust_ind_5seed_1200s/exp_robust_ind_5seed_1200s__data6/baseline_sa/seed_1004/placements.csv,152,all_edges,1,0.75,0.0,1.0,process_aware_beam,,8,24,48,56,1,0,2,1.0,0,368.8001249999999,16,000_020,104,42,75,6156.8189102700735,17466.5,23,24,0.0,0.0,0.0,1,619.7322002284535,11,670.0,6406.8189102700735,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_ablation_pub_1seed_300s__ngcut9,ours_base,seed_1000,paper_extended_suite_20260321/exp_ablation_pub_1seed_300s/exp_ablation_pub_1seed_300s__ngcut9/ours_base/seed_1000/placements.csv,1,all_edges,1,0.75,0.0,1.0,greedy,,,,,,,,,,,1.4949159999999573,9,000_020,51,27,44,33.99999999999999,150.0,8,8,0.0,0.0,1.0,0,0.0,11,15.0,33.99999999999999,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_ablation_pub_1seed_300s__ngcut9,ours_base,seed_1000,paper_extended_suite_20260321/exp_ablation_pub_1seed_300s/exp_ablation_pub_1seed_300s__ngcut9/ours_base/seed_1000/placements.csv,1,all_edges,1,0.75,0.0,1.0,path_distance_local_search,,,,,,,,,,,95.84629200000006,9,000_020,51,27,44,33.99999999999999,150.0,8,8,0.0,0.0,1.0,0,0.0,11,15.0,33.99999999999999,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_ablation_pub_1seed_300s__ngcut9,ours_base,seed_1000,paper_extended_suite_20260321/exp_ablation_pub_1seed_300s/exp_ablation_pub_1seed_300s__ngcut9/ours_base/seed_1000/placements.csv,1,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,31.10095799999968,9,000_020,51,27,50,63.70049002232824,150.0,11,11,0.0,0.0,0.0,0,0.0,15,23.0,63.70049002232824,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_ablation_pub_1seed_300s__ngcut9,ours_base,seed_1000,paper_extended_suite_20260321/exp_ablation_pub_1seed_300s/exp_ablation_pub_1seed_300s__ngcut9/ours_base/seed_1000/placements.csv,1,all_edges,1,0.75,0.0,1.0,process_aware_beam,,8,24,48,56,1,0,2,1.0,0,88.82295800000017,9,000_020,51,27,35,32.0,150.0,9,9,0.0,0.0,0.0,0,0.0,0,0.0,32.0,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_ablation_pub_1seed_300s__ngcut9,ours_base,seed_1000,paper_extended_suite_20260321/exp_ablation_pub_1seed_300s/exp_ablation_pub_1seed_300s__ngcut9/ours_base/seed_1000/placements.csv,2,all_edges,1,0.75,0.0,1.0,greedy,,,,,,,,,,,0.8035419999998794,7,000_020,37,22,29,26.0,168.0,8,8,0.0,0.0,1.0,0,0.0,0,0.0,26.0,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_ablation_pub_1seed_300s__ngcut9,ours_base,seed_1000,paper_extended_suite_20260321/exp_ablation_pub_1seed_300s/exp_ablation_pub_1seed_300s__ngcut9/ours_base/seed_1000/placements.csv,2,all_edges,1,0.75,0.0,1.0,path_distance_local_search,,,,,,,,,,,72.29416700000036,7,000_020,37,22,29,26.0,168.0,8,8,0.0,0.0,1.0,0,0.0,0,0.0,26.0,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_ablation_pub_1seed_300s__ngcut9,ours_base,seed_1000,paper_extended_suite_20260321/exp_ablation_pub_1seed_300s/exp_ablation_pub_1seed_300s__ngcut9/ours_base/seed_1000/placements.csv,2,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,15.144541999999817,7,000_020,37,22,32,31.0,168.0,7,7,0.0,0.0,0.0,0,0.0,5,8.0,31.0,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_ablation_pub_1seed_300s__ngcut9,ours_base,seed_1000,paper_extended_suite_20260321/exp_ablation_pub_1seed_300s/exp_ablation_pub_1seed_300s__ngcut9/ours_base/seed_1000/placements.csv,2,all_edges,1,0.75,0.0,1.0,process_aware_beam,,8,24,48,56,1,0,2,1.0,0,58.74991600000001,7,000_020,37,22,28,18.0,168.0,7,7,0.0,0.0,0.0,0,0.0,0,0.0,18.0,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_ablation_pub_1seed_300s__ngcut9,ours_base,seed_1000,paper_extended_suite_20260321/exp_ablation_pub_1seed_300s/exp_ablation_pub_1seed_300s__ngcut9/ours_base/seed_1000/placements.csv,3,all_edges,1,0.75,0.0,1.0,greedy,,,,,,,,,,,0.20487500000010428,2,000_020,9,7,8,5.0,69.0,2,2,0.0,0.0,0.0,0,0.0,0,0.0,5.0,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_ablation_pub_1seed_300s__ngcut9,ours_base,seed_1000,paper_extended_suite_20260321/exp_ablation_pub_1seed_300s/exp_ablation_pub_1seed_300s__ngcut9/ours_base/seed_1000/placements.csv,3,all_edges,1,0.75,0.0,1.0,path_distance_local_search,,,,,,,,,,,15.883291999999827,2,000_020,9,7,8,5.0,69.0,1,1,0.0,0.0,0.0,0,0.0,0,0.0,5.0,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_ablation_pub_1seed_300s__ngcut9,ours_base,seed_1000,paper_extended_suite_20260321/exp_ablation_pub_1seed_300s/exp_ablation_pub_1seed_300s__ngcut9/ours_base/seed_1000/placements.csv,3,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,1.3469580000000647,2,000_020,9,7,9,12.615773105863909,69.0,3,3,0.0,0.0,0.0,0,0.0,0,0.0,12.615773105863909,0.0
paper_extended_suite_20260321_continuous_run_only_20260324_0001.zip,exp_ablation_pub_1seed_300s__ngcut9,ours_base,seed_1000,paper_extended_suite_20260321/exp_ablation_pub_1seed_300s/exp_ablation_pub_1seed_300s__ngcut9/ours_base/seed_1000/placements.csv,3,all_edges,1,0.75,0.0,1.0,process_aware_beam,,8,24,48,56,1,0,2,1.0,0,8.027500000000298,2,000_020,9,7,9,12.615773105863909,69.0,3,3,0.0,0.0,0.0,0,0.0,0,0.0,12.615773105863909,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,344,all_edges,1,0.75,0.0,1.0,greedy,,,,,,,,,,,4.843375000000094,22,021_050,178,54,79,4832.431698082522,20146.0,19,19,0.0,0.0,5.0,1,826.5742555874821,8,716.0,5082.431698082522,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,344,all_edges,1,0.75,0.0,1.0,path_distance_local_search,,,,,,,,,,,192.4999999999999,22,021_050,178,54,79,4832.431698082522,20146.0,19,19,0.0,0.0,5.0,1,826.5742555874821,8,716.0,5082.431698082522,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,344,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,177.81208300000006,22,021_050,178,54,98,12803.007600346884,20146.0,28,30,0.0,0.0,0.0,1,2430.2528675016515,17,1174.0,13053.007600346884,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,344,all_edges,1,0.75,0.0,1.0,process_aware_beam,,6,18,36,42,1,0,2,1.0,0,380.9247910000004,22,021_050,178,54,89,7465.6199279295215,20146.0,18,19,0.0,0.0,0.0,0,0.0,19,1458.0,7465.6199279295215,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,all_edges,1,0.75,0.0,1.0,greedy,,,,,,,,,,,8.174832999999992,20,000_020,154,53,95,4977.22767133501,17883.0,21,21,0.0,0.0,4.0,1,680.4241985702741,25,1400.3,5227.22767133501,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,all_edges,1,0.75,0.0,1.0,path_distance_local_search,,,,,,,,,,,300.17154200000016,20,000_020,154,53,94,4776.741602242741,17883.0,20,20,0.0,0.0,4.0,1,680.4241985702741,25,1400.3,5026.741602242741,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,226.04720900000075,20,000_020,154,53,89,12252.773364345718,17883.0,28,29,0.0,0.0,0.0,2,3067.4871370539036,9,737.0,12752.773364345718,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,346,all_edges,1,0.75,0.0,1.0,process_aware_beam,,8,24,48,56,1,0,2,1.0,0,592.8573750000004,20,000_020,154,53,86,7144.060451415711,17883.0,23,25,0.0,0.0,0.0,0,0.0,10,1108.0,7144.060451415711,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,282,all_edges,1,0.75,0.0,1.0,greedy,,,,,,,,,,,5.409750000000102,18,000_020,121,48,67,5167.919450108562,17908.5,20,20,0.0,0.0,4.0,2,2377.2978798314703,0,0.0,5667.919450108562,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,282,all_edges,1,0.75,0.0,1.0,path_distance_local_search,,,,,,,,,,,183.09333299999952,18,000_020,121,48,67,5167.919450108562,17908.5,20,20,0.0,0.0,4.0,2,2377.2978798314703,0,0.0,5667.919450108562,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,282,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,155.0525829999998,18,000_020,121,48,96,11958.332043689876,17908.5,31,33,0.0,0.0,0.0,1,1725.8398680062992,19,2520.5,12208.332043689876,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1000\placements.csv,282,all_edges,1,0.75,0.0,1.0,process_aware_beam,,8,24,48,56,1,0,2,1.0,0,533.180625,18,000_020,121,48,85,7241.133728949106,17908.5,23,23,0.0,0.0,0.0,1,1078.3460715373335,17,1728.0,7491.133728949106,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,342,all_edges,1,0.75,0.0,1.0,greedy,,,,,,,,,,,15.401875000000231,31,021_050,260,75,141,6165.8284296671345,22848.200000000004,27,28,0.0,0.0,5.0,1,847.4653326242909,42,1571.0,6415.828429667135,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,342,all_edges,1,0.75,0.0,1.0,path_distance_local_search,,,,,,,,,,,355.8882079999996,31,021_050,260,75,141,6165.8284296671345,22848.200000000004,27,28,0.0,0.0,5.0,1,847.4653326242909,42,1571.0,6415.828429667135,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,342,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,506.2042920000005,31,021_050,260,75,127,10448.117018206834,22848.2,34,35,0.0,0.0,0.0,0,0.0,20,1664.8999999999999,10448.117018206834,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,342,all_edges,1,0.75,0.0,1.0,process_aware_beam,,6,18,36,42,1,0,2,1.0,0,1141.9335000000003,31,021_050,260,75,174,9971.271204011691,22848.200000000008,25,26,0.0,0.0,0.0,0,0.0,80,4872.9,9971.271204011691,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,340,all_edges,1,0.75,0.0,1.0,greedy,,,,,,,,,,,7.545667000000478,26,021_050,187,66,106,5354.991670805169,18565.1,33,33,0.0,0.0,4.0,1,665.3908625762755,9,498.79999999999995,5604.991670805169,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,340,all_edges,1,0.75,0.0,1.0,path_distance_local_search,,,,,,,,,,,294.23795800000005,26,021_050,187,66,106,5354.991670805169,18565.1,33,33,0.0,0.0,4.0,1,665.3908625762755,9,498.79999999999995,5604.991670805169,0.0
